id,member,score_no,score_yes,pred
13812,ce_e5,0.96683961,0.03316043,No
13813,ce_e5,0.01689631,0.98310375,Yes
13814,ce_e5,0.00005870,0.99994135,Yes
13815,ce_e5,0.00000436,0.99999559,Yes
13816,ce_e5,0.00001689,0.99998307,Yes
13817,ce_e5,0.00477505,0.99522495,Yes
13818,ce_e5,0.00000606,0.99999392,Yes
13819,ce_e5,0.00037303,0.99962699,Yes
13820,ce_e5,0.00001975,0.99998021,Yes
13821,ce_e5,0.00002197,0.99997807,Yes
13822,ce_e5,0.00000456,0.99999547,Yes
13823,ce_e5,0.99987352,0.00012651,No
13824,ce_e5,0.00029858,0.99970144,Yes
13825,ce_e5,0.00004094,0.99995911,Yes
13826,ce_e5,0.00006162,0.99993837,Yes
13827,ce_e5,0.08538698,0.91461301,Yes
13828,ce_e5,0.00000475,0.99999523,Yes
13829,ce_e5,0.60630423,0.39369580,No
13830,ce_e5,0.00396714,0.99603289,Yes
13831,ce_e5,0.00000836,0.99999166,Yes
13832,ce_e5,0.00714363,0.99285638,Yes
13833,ce_e5,0.00000421,0.99999583,Yes
13834,ce_e5,0.00005664,0.99994338,Yes
13835,ce_e5,0.73535734,0.26464263,No
13836,ce_e5,0.00014209,0.99985790,Yes
13837,ce_e5,0.04272079,0.95727921,Yes
13838,ce_e5,0.55650043,0.44349957,No
13839,ce_e5,0.99990511,0.00009492,No
13840,ce_e5,0.00001512,0.99998486,Yes
13841,ce_e5,0.00276736,0.99723262,Yes
13842,ce_e5,0.00000593,0.99999404,Yes
13843,ce_e5,0.00006263,0.99993742,Yes
13844,ce_e5,0.00000471,0.99999523,Yes
13845,ce_e5,0.99996769,0.00003233,No
13846,ce_e5,0.00007233,0.99992764,Yes
13847,ce_e5,0.39979556,0.60020447,Yes
13848,ce_e5,0.99976414,0.00023580,No
13849,ce_e5,0.00000369,0.99999630,Yes
13850,ce_e5,0.00027249,0.99972755,Yes
13851,ce_e5,0.00004235,0.99995768,Yes
13852,ce_e5,0.00074191,0.99925810,Yes
13853,ce_e5,0.99998403,0.00001593,No
13854,ce_e5,0.98895919,0.01104079,No
13855,ce_e5,0.00050284,0.99949718,Yes
13856,ce_e5,0.00001833,0.99998164,Yes
13857,ce_e5,0.00070546,0.99929452,Yes
13858,ce_e5,0.00000418,0.99999583,Yes
13859,ce_e5,0.01058154,0.98941845,Yes
13860,ce_e5,0.00036387,0.99963617,Yes
13861,ce_e5,0.00300797,0.99699199,Yes
13862,ce_e5,0.00000274,0.99999726,Yes
13863,ce_e5,0.11193366,0.88806635,Yes
13864,ce_e5,0.99902678,0.00097326,No
13865,ce_e5,0.00000767,0.99999237,Yes
13866,ce_e5,0.00010017,0.99989986,Yes
13867,ce_e5,0.00001508,0.99998498,Yes
13868,ce_e5,0.00023031,0.99976975,Yes
13869,ce_e5,0.00057519,0.99942482,Yes
13870,ce_e5,0.00411814,0.99588192,Yes
13871,ce_e5,0.00018157,0.99981850,Yes
13872,ce_e5,0.00005075,0.99994922,Yes
13873,ce_e5,0.00002003,0.99997997,Yes
13874,ce_e5,0.99524659,0.00475343,No
13875,ce_e5,0.04567451,0.95432550,Yes
13876,ce_e5,0.92331594,0.07668409,No
13877,ce_e5,0.99998438,0.00001566,No
13878,ce_e5,0.45449659,0.54550344,Yes
13879,ce_e5,0.00003480,0.99996519,Yes
13880,ce_e5,0.89511043,0.10488960,No
13881,ce_e5,0.00175561,0.99824440,Yes
13882,ce_e5,0.99988997,0.00011003,No
13883,ce_e5,0.00002763,0.99997234,Yes
13884,ce_e5,0.01204705,0.98795301,Yes
13885,ce_e5,0.00043669,0.99956328,Yes
13886,ce_e5,0.00036366,0.99963629,Yes
13887,ce_e5,0.99374020,0.00625981,No
13888,ce_e5,0.00029358,0.99970645,Yes
13889,ce_e5,0.16814029,0.83185971,Yes
13890,ce_e5,0.00153063,0.99846929,Yes
13891,ce_e5,0.00108522,0.99891484,Yes
13892,ce_e5,0.00113400,0.99886608,Yes
13893,ce_e5,0.00001498,0.99998498,Yes
13894,ce_e5,0.99996960,0.00003037,No
13895,ce_e5,0.11880014,0.88119990,Yes
13896,ce_e5,0.00000692,0.99999309,Yes
13897,ce_e5,0.00001436,0.99998569,Yes
13898,ce_e5,0.00001870,0.99998128,Yes
13899,ce_e5,0.00003778,0.99996221,Yes
13900,ce_e5,0.99995470,0.00004535,No
13901,ce_e5,0.00000606,0.99999392,Yes
13902,ce_e5,0.00000925,0.99999070,Yes
13903,ce_e5,0.00001876,0.99998128,Yes
13904,ce_e5,0.00011157,0.99988842,Yes
13905,ce_e5,0.99974221,0.00025781,No
13906,ce_e5,0.00057525,0.99942482,Yes
13907,ce_e5,0.00024457,0.99975544,Yes
13908,ce_e5,0.00007968,0.99992037,Yes
13909,ce_e5,0.00012516,0.99987483,Yes
13910,ce_e5,0.00000267,0.99999738,Yes
13911,ce_e5,0.00000541,0.99999464,Yes
13912,ce_e5,0.05260422,0.94739580,Yes
13913,ce_e5,0.00000340,0.99999654,Yes
13914,ce_e5,0.00000603,0.99999392,Yes
13915,ce_e5,0.00001130,0.99998868,Yes
13916,ce_e5,0.99990654,0.00009350,No
13917,ce_e5,0.00001805,0.99998200,Yes
13918,ce_e5,0.99998939,0.00001063,No
13919,ce_e5,0.00002146,0.99997854,Yes
13920,ce_e5,0.00000464,0.99999535,Yes
13921,ce_e5,0.00000515,0.99999487,Yes
13922,ce_e5,0.00002795,0.99997211,Yes
13923,ce_e5,0.00000821,0.99999177,Yes
13924,ce_e5,0.00392193,0.99607807,Yes
13925,ce_e5,0.00129773,0.99870229,Yes
13926,ce_e5,0.99985194,0.00014805,No
13927,ce_e5,0.00000775,0.99999225,Yes
13928,ce_e5,0.00000690,0.99999309,Yes
13929,ce_e5,0.99997783,0.00002216,No
13930,ce_e5,0.00009677,0.99990320,Yes
13931,ce_e5,0.00003049,0.99996948,Yes
13932,ce_e5,0.00002026,0.99997973,Yes
13933,ce_e5,0.00006039,0.99993956,Yes
13934,ce_e5,0.00000407,0.99999595,Yes
13935,ce_e5,0.34731814,0.65268189,Yes
13936,ce_e5,0.00947168,0.99052835,Yes
13937,ce_e5,0.00002586,0.99997413,Yes
13938,ce_e5,0.27536461,0.72463536,Yes
13939,ce_e5,0.00001715,0.99998283,Yes
13940,ce_e5,0.00003933,0.99996066,Yes
13941,ce_e5,0.00210729,0.99789268,Yes
13942,ce_e5,0.00036302,0.99963701,Yes
13943,ce_e5,0.00008813,0.99991190,Yes
13944,ce_e5,0.00006772,0.99993229,Yes
13945,ce_e5,0.00002811,0.99997187,Yes
13946,ce_e5,0.00044555,0.99955446,Yes
13947,ce_e5,0.00001986,0.99998009,Yes
13948,ce_e5,0.00000787,0.99999213,Yes
13949,ce_e5,0.00000610,0.99999392,Yes
13950,ce_e5,0.00001081,0.99998915,Yes
13951,ce_e5,0.00000372,0.99999630,Yes
13952,ce_e5,0.12518077,0.87481922,Yes
13953,ce_e5,0.00001314,0.99998689,Yes
13954,ce_e5,0.00000782,0.99999213,Yes
13955,ce_e5,0.99992883,0.00007118,No
13956,ce_e5,0.00003209,0.99996793,Yes
13957,ce_e5,0.99995959,0.00004038,No
13958,ce_e5,0.00000531,0.99999464,Yes
13959,ce_e5,0.00000366,0.99999630,Yes
13960,ce_e5,0.00003472,0.99996531,Yes
13961,ce_e5,0.99997747,0.00002247,No
13962,ce_e5,0.00000449,0.99999547,Yes
13963,ce_e5,0.00000878,0.99999118,Yes
13964,ce_e5,0.00003733,0.99996269,Yes
13965,ce_e5,0.00000617,0.99999380,Yes
13966,ce_e5,0.99910599,0.00089396,No
13967,ce_e5,0.00001521,0.99998474,Yes
13968,ce_e5,0.06035311,0.93964684,Yes
13969,ce_e5,0.00060639,0.99939358,Yes
13970,ce_e5,0.00000394,0.99999607,Yes
13971,ce_e5,0.00004830,0.99995172,Yes
13972,ce_e5,0.00047159,0.99952841,Yes
13973,ce_e5,0.00000780,0.99999225,Yes
13974,ce_e5,0.11420964,0.88579035,Yes
13975,ce_e5,0.00000562,0.99999440,Yes
13976,ce_e5,0.00011698,0.99988306,Yes
13977,ce_e5,0.02371597,0.97628403,Yes
13978,ce_e5,0.00368168,0.99631834,Yes
13979,ce_e5,0.00084596,0.99915409,Yes
13980,ce_e5,0.00116921,0.99883085,Yes
13981,ce_e5,0.00026549,0.99973446,Yes
13982,ce_e5,0.02313355,0.97686642,Yes
13983,ce_e5,0.99998808,0.00001195,No
13984,ce_e5,0.00000476,0.99999523,Yes
13985,ce_e5,0.00001184,0.99998820,Yes
13986,ce_e5,0.00156032,0.99843973,Yes
13987,ce_e5,0.00000712,0.99999285,Yes
13988,ce_e5,0.00001149,0.99998856,Yes
13989,ce_e5,0.00062498,0.99937505,Yes
13990,ce_e5,0.00002710,0.99997294,Yes
13991,ce_e5,0.00000566,0.99999440,Yes
13992,ce_e5,0.00021342,0.99978656,Yes
13993,ce_e5,0.13937213,0.86062789,Yes
13994,ce_e5,0.00000446,0.99999559,Yes
13995,ce_e5,0.12667465,0.87332535,Yes
13996,ce_e5,0.00001567,0.99998438,Yes
13997,ce_e5,0.00000453,0.99999547,Yes
13998,ce_e5,0.00000298,0.99999702,Yes
13999,ce_e5,0.00030848,0.99969149,Yes
14000,ce_e5,0.00227791,0.99772209,Yes
12001,ce_e5,0.00002627,0.99997377,Yes
12002,ce_e5,0.00027960,0.99972039,Yes
12003,ce_e5,0.00206804,0.99793196,Yes
12004,ce_e5,0.00004632,0.99995363,Yes
12005,ce_e5,0.00002685,0.99997318,Yes
12006,ce_e5,0.00003859,0.99996138,Yes
12007,ce_e5,0.00004328,0.99995673,Yes
12008,ce_e5,0.00001864,0.99998140,Yes
12009,ce_e5,0.88252085,0.11747914,No
12010,ce_e5,0.00180178,0.99819821,Yes
12011,ce_e5,0.00007308,0.99992692,Yes
12012,ce_e5,0.00031121,0.99968886,Yes
12013,ce_e5,0.00019291,0.99980706,Yes
12014,ce_e5,0.00025043,0.99974960,Yes
12015,ce_e5,0.00022211,0.99977785,Yes
12016,ce_e5,0.03829262,0.96170735,Yes
12017,ce_e5,0.00001843,0.99998152,Yes
12018,ce_e5,0.00038170,0.99961829,Yes
12019,ce_e5,0.88783050,0.11216947,No
12020,ce_e5,0.99938023,0.00061970,No
12021,ce_e5,0.00206609,0.99793386,Yes
12022,ce_e5,0.00289417,0.99710578,Yes
12023,ce_e5,0.00004418,0.99995577,Yes
12024,ce_e5,0.00036979,0.99963021,Yes
12025,ce_e5,0.01267199,0.98732799,Yes
12026,ce_e5,0.98968911,0.01031082,No
12027,ce_e5,0.00168995,0.99831009,Yes
12028,ce_e5,0.00004255,0.99995744,Yes
12029,ce_e5,0.02291366,0.97708637,Yes
12030,ce_e5,0.00035176,0.99964821,Yes
12031,ce_e5,0.00003938,0.99996066,Yes
12032,ce_e5,0.00003089,0.99996912,Yes
12033,ce_e5,0.00003789,0.99996209,Yes
12034,ce_e5,0.00013259,0.99986744,Yes
12035,ce_e5,0.00003415,0.99996591,Yes
12036,ce_e5,0.00005442,0.99994552,Yes
12037,ce_e5,0.00042979,0.99957019,Yes
12038,ce_e5,0.00042894,0.99957103,Yes
12039,ce_e5,0.00056157,0.99943846,Yes
12040,ce_e5,0.00051374,0.99948621,Yes
12041,ce_e5,0.00044994,0.99955004,Yes
12042,ce_e5,0.07965291,0.92034715,Yes
12043,ce_e5,0.58072484,0.41927516,No
12044,ce_e5,0.00009981,0.99990022,Yes
12045,ce_e5,0.13417059,0.86582941,Yes
12046,ce_e5,0.99999738,0.00000266,No
12047,ce_e5,0.00019272,0.99980730,Yes
12048,ce_e5,0.00010575,0.99989426,Yes
12049,ce_e5,0.00008456,0.99991548,Yes
12050,ce_e5,0.00003963,0.99996042,Yes
12051,ce_e5,0.00007535,0.99992466,Yes
12052,ce_e5,0.00135300,0.99864703,Yes
12053,ce_e5,0.00009265,0.99990737,Yes
12054,ce_e5,0.00012254,0.99987745,Yes
12055,ce_e5,0.00031797,0.99968207,Yes
12056,ce_e5,0.00750981,0.99249011,Yes
12057,ce_e5,0.00916432,0.99083567,Yes
12058,ce_e5,0.00006890,0.99993110,Yes
12059,ce_e5,0.00695525,0.99304467,Yes
12060,ce_e5,0.00002687,0.99997318,Yes
12061,ce_e5,0.00024404,0.99975592,Yes
12062,ce_e5,0.00044756,0.99955243,Yes
12063,ce_e5,0.01187681,0.98812324,Yes
12064,ce_e5,0.00009474,0.99990523,Yes
12065,ce_e5,0.00052781,0.99947220,Yes
12066,ce_e5,0.00049589,0.99950409,Yes
12067,ce_e5,0.00003338,0.99996662,Yes
12068,ce_e5,0.00291413,0.99708587,Yes
12069,ce_e5,0.99999154,0.00000840,No
12070,ce_e5,0.00003733,0.99996269,Yes
12071,ce_e5,0.00064954,0.99935049,Yes
12072,ce_e5,0.02799847,0.97200149,Yes
12073,ce_e5,0.00005057,0.99994946,Yes
12074,ce_e5,0.00021377,0.99978620,Yes
12075,ce_e5,0.00013642,0.99986351,Yes
12076,ce_e5,0.00005006,0.99994993,Yes
12077,ce_e5,0.00008566,0.99991429,Yes
12078,ce_e5,0.00032516,0.99967492,Yes
12079,ce_e5,0.00008639,0.99991357,Yes
12080,ce_e5,0.00026494,0.99973506,Yes
12081,ce_e5,0.00005128,0.99994874,Yes
12082,ce_e5,0.00006319,0.99993682,Yes
12083,ce_e5,0.00017879,0.99982125,Yes
12084,ce_e5,0.00038633,0.99961370,Yes
12085,ce_e5,0.52020872,0.47979131,No
12086,ce_e5,0.00011967,0.99988031,Yes
12087,ce_e5,0.00016741,0.99983251,Yes
12088,ce_e5,0.00024730,0.99975270,Yes
12089,ce_e5,0.00607628,0.99392372,Yes
12090,ce_e5,0.00060252,0.99939752,Yes
12091,ce_e5,0.41202933,0.58797067,Yes
12092,ce_e5,0.93956888,0.06043112,No
12093,ce_e5,0.99996889,0.00003114,No
12094,ce_e5,0.00003828,0.99996173,Yes
12095,ce_e5,0.00026799,0.99973196,Yes
12096,ce_e5,0.00021471,0.99978536,Yes
12097,ce_e5,0.00008459,0.99991536,Yes
12098,ce_e5,0.00005755,0.99994242,Yes
12099,ce_e5,0.99916959,0.00083039,No
12100,ce_e5,0.00101176,0.99898821,Yes
12101,ce_e5,0.00036899,0.99963105,Yes
12102,ce_e5,0.00396272,0.99603730,Yes
12103,ce_e5,0.99999654,0.00000340,No
12104,ce_e5,0.00004661,0.99995339,Yes
12105,ce_e5,0.00021552,0.99978453,Yes
12106,ce_e5,0.00001751,0.99998248,Yes
12107,ce_e5,0.01439106,0.98560888,Yes
12108,ce_e5,0.00002174,0.99997830,Yes
12109,ce_e5,0.00003117,0.99996877,Yes
12110,ce_e5,0.99989605,0.00010397,No
12111,ce_e5,0.00006164,0.99993837,Yes
12112,ce_e5,0.00007506,0.99992490,Yes
12113,ce_e5,0.00003760,0.99996245,Yes
12114,ce_e5,0.00006056,0.99993944,Yes
12115,ce_e5,0.80299556,0.19700445,No
12116,ce_e5,0.99997485,0.00002512,No
12117,ce_e5,0.00801711,0.99198288,Yes
12118,ce_e5,0.00009583,0.99990416,Yes
12119,ce_e5,0.00088682,0.99911314,Yes
12120,ce_e5,0.00004555,0.99995446,Yes
12121,ce_e5,0.00462587,0.99537414,Yes
12122,ce_e5,0.00016680,0.99983323,Yes
12123,ce_e5,0.99980801,0.00019202,No
12124,ce_e5,0.00003508,0.99996495,Yes
12125,ce_e5,0.00011646,0.99988353,Yes
12126,ce_e5,0.00015743,0.99984252,Yes
12127,ce_e5,0.00005437,0.99994564,Yes
12128,ce_e5,0.00015797,0.99984205,Yes
12129,ce_e5,0.00671506,0.99328494,Yes
12130,ce_e5,0.00002833,0.99997163,Yes
12131,ce_e5,0.00008451,0.99991548,Yes
12132,ce_e5,0.00035527,0.99964476,Yes
12133,ce_e5,0.97475106,0.02524895,No
12134,ce_e5,0.00002436,0.99997568,Yes
12135,ce_e5,0.01650068,0.98349935,Yes
12136,ce_e5,0.04108320,0.95891678,Yes
12137,ce_e5,0.00040088,0.99959916,Yes
12138,ce_e5,0.00003172,0.99996829,Yes
12139,ce_e5,0.00002210,0.99997795,Yes
12140,ce_e5,0.99764580,0.00235417,No
12141,ce_e5,0.01002102,0.98997903,Yes
12142,ce_e5,0.42246830,0.57753164,Yes
12143,ce_e5,0.00045626,0.99954373,Yes
12144,ce_e5,0.00006700,0.99993300,Yes
12145,ce_e5,0.00011680,0.99988317,Yes
12146,ce_e5,0.00002144,0.99997854,Yes
12147,ce_e5,0.00007431,0.99992573,Yes
12148,ce_e5,0.00366220,0.99633777,Yes
12149,ce_e5,0.99999702,0.00000298,No
12150,ce_e5,0.00021522,0.99978477,Yes
12151,ce_e5,0.02720729,0.97279274,Yes
12152,ce_e5,0.00596441,0.99403560,Yes
12153,ce_e5,0.00011689,0.99988306,Yes
12154,ce_e5,0.00036674,0.99963319,Yes
12155,ce_e5,0.00011747,0.99988246,Yes
12156,ce_e5,0.99984193,0.00015806,No
12157,ce_e5,0.00025115,0.99974889,Yes
12158,ce_e5,0.00069416,0.99930584,Yes
12159,ce_e5,0.00009745,0.99990249,Yes
12160,ce_e5,0.00373690,0.99626309,Yes
12161,ce_e5,0.99883562,0.00116435,No
12162,ce_e5,0.01641545,0.98358452,Yes
12163,ce_e5,0.00025084,0.99974912,Yes
12164,ce_e5,0.00010676,0.99989319,Yes
12165,ce_e5,0.00006723,0.99993277,Yes
12166,ce_e5,0.00008298,0.99991703,Yes
12167,ce_e5,0.00002735,0.99997270,Yes
12168,ce_e5,0.00015237,0.99984765,Yes
12169,ce_e5,0.00030257,0.99969745,Yes
12170,ce_e5,0.00007754,0.99992251,Yes
12171,ce_e5,0.00004672,0.99995327,Yes
12172,ce_e5,0.99818027,0.00181981,No
12173,ce_e5,0.99998975,0.00001023,No
12174,ce_e5,0.00052983,0.99947017,Yes
12175,ce_e5,0.99999106,0.00000891,No
12176,ce_e5,0.00008197,0.99991798,Yes
12177,ce_e5,0.00014406,0.99985588,Yes
12178,ce_e5,0.99933642,0.00066353,No
12179,ce_e5,0.00009578,0.99990427,Yes
12180,ce_e5,0.00005993,0.99994004,Yes
12181,ce_e5,0.00004158,0.99995840,Yes
12182,ce_e5,0.00033485,0.99966514,Yes
12183,ce_e5,0.00020560,0.99979442,Yes
12184,ce_e5,0.00008911,0.99991083,Yes
12185,ce_e5,0.00006202,0.99993801,Yes
12186,ce_e5,0.00003882,0.99996114,Yes
12187,ce_e5,0.00037326,0.99962676,Yes
12188,ce_e5,0.99995470,0.00004527,No
12189,ce_e5,0.00005400,0.99994600,Yes
12190,ce_e5,0.99999559,0.00000442,No
12191,ce_e5,0.00284558,0.99715436,Yes
12192,ce_e5,0.00004706,0.99995291,Yes
12193,ce_e5,0.00011137,0.99988866,Yes
12194,ce_e5,0.99952734,0.00047263,No
12195,ce_e5,0.98779619,0.01220387,No
12196,ce_e5,0.99999237,0.00000760,No
12197,ce_e5,0.00628612,0.99371392,Yes
12198,ce_e5,0.00035312,0.99964690,Yes
12199,ce_e5,0.00008085,0.99991918,Yes
12200,ce_e5,0.00003069,0.99996936,Yes
12201,ce_e5,0.00013018,0.99986982,Yes
12202,ce_e5,0.00082374,0.99917620,Yes
12203,ce_e5,0.00006147,0.99993849,Yes
12204,ce_e5,0.00022861,0.99977142,Yes
12205,ce_e5,0.00092487,0.99907506,Yes
12206,ce_e5,0.00050133,0.99949861,Yes
12207,ce_e5,0.98317164,0.01682839,No
12208,ce_e5,0.00861503,0.99138498,Yes
12209,ce_e5,0.00003459,0.99996543,Yes
12210,ce_e5,0.00013125,0.99986875,Yes
12211,ce_e5,0.00003705,0.99996293,Yes
12212,ce_e5,0.00015049,0.99984944,Yes
12213,ce_e5,0.00012348,0.99987650,Yes
12214,ce_e5,0.00039274,0.99960726,Yes
12215,ce_e5,0.00007923,0.99992073,Yes
12216,ce_e5,0.00005517,0.99994481,Yes
12217,ce_e5,0.00020803,0.99979204,Yes
12218,ce_e5,0.00161587,0.99838412,Yes
12219,ce_e5,0.00052756,0.99947244,Yes
12220,ce_e5,0.86562973,0.13437028,No
12221,ce_e5,0.00014239,0.99985754,Yes
12222,ce_e5,0.99988902,0.00011096,No
12223,ce_e5,0.00004000,0.99995995,Yes
12224,ce_e5,0.00020325,0.99979681,Yes
12225,ce_e5,0.00005609,0.99994385,Yes
12226,ce_e5,0.09744895,0.90255105,Yes
12227,ce_e5,0.97226411,0.02773595,No
12228,ce_e5,0.00001771,0.99998224,Yes
12229,ce_e5,0.00026657,0.99973339,Yes
12230,ce_e5,0.25237569,0.74762434,Yes
12231,ce_e5,0.00010927,0.99989069,Yes
12232,ce_e5,0.00008719,0.99991286,Yes
12233,ce_e5,0.00002979,0.99997020,Yes
12234,ce_e5,0.00011609,0.99988389,Yes
12235,ce_e5,0.00003373,0.99996626,Yes
12236,ce_e5,0.00075520,0.99924481,Yes
12237,ce_e5,0.00136591,0.99863404,Yes
12238,ce_e5,0.00006408,0.99993587,Yes
12239,ce_e5,0.00077320,0.99922681,Yes
12240,ce_e5,0.00007988,0.99992013,Yes
12241,ce_e5,0.00004663,0.99995339,Yes
12242,ce_e5,0.00033598,0.99966407,Yes
12243,ce_e5,0.00008587,0.99991417,Yes
12244,ce_e5,0.99782556,0.00217436,No
12245,ce_e5,0.00004930,0.99995065,Yes
12246,ce_e5,0.00004854,0.99995148,Yes
12247,ce_e5,0.99999261,0.00000737,No
12248,ce_e5,0.00005546,0.99994457,Yes
12249,ce_e5,0.00002741,0.99997258,Yes
12250,ce_e5,0.99995232,0.00004764,No
12251,ce_e5,0.00003090,0.99996912,Yes
12252,ce_e5,0.00456319,0.99543685,Yes
12253,ce_e5,0.00013808,0.99986196,Yes
12254,ce_e5,0.03677410,0.96322590,Yes
12255,ce_e5,0.00066934,0.99933064,Yes
12256,ce_e5,0.00013979,0.99986017,Yes
12257,ce_e5,0.00004111,0.99995887,Yes
12258,ce_e5,0.00004250,0.99995744,Yes
12259,ce_e5,0.00006178,0.99993825,Yes
12260,ce_e5,0.00102001,0.99897999,Yes
12261,ce_e5,0.00085313,0.99914682,Yes
12262,ce_e5,0.00057159,0.99942833,Yes
12263,ce_e5,0.00028296,0.99971706,Yes
12264,ce_e5,0.00021710,0.99978286,Yes
12265,ce_e5,0.00004161,0.99995840,Yes
12266,ce_e5,0.00405230,0.99594778,Yes
12267,ce_e5,0.92573738,0.07426258,No
12268,ce_e5,0.00010530,0.99989474,Yes
12269,ce_e5,0.00007786,0.99992216,Yes
12270,ce_e5,0.00002563,0.99997437,Yes
12271,ce_e5,0.00099729,0.99900275,Yes
12272,ce_e5,0.51718253,0.48281741,No
12273,ce_e5,0.00002267,0.99997735,Yes
12274,ce_e5,0.00006249,0.99993753,Yes
12275,ce_e5,0.00053466,0.99946541,Yes
12276,ce_e5,0.00011292,0.99988711,Yes
12277,ce_e5,0.99997795,0.00002205,No
12278,ce_e5,0.00004492,0.99995506,Yes
12279,ce_e5,0.99997330,0.00002667,No
12280,ce_e5,0.00009216,0.99990785,Yes
12281,ce_e5,0.00678532,0.99321473,Yes
12282,ce_e5,0.99998939,0.00001057,No
12283,ce_e5,0.00005228,0.99994767,Yes
12284,ce_e5,0.00001812,0.99998188,Yes
12285,ce_e5,0.00002090,0.99997914,Yes
12286,ce_e5,0.00006247,0.99993753,Yes
12287,ce_e5,0.00368972,0.99631029,Yes
12288,ce_e5,0.00009486,0.99990511,Yes
12289,ce_e5,0.00164084,0.99835914,Yes
12290,ce_e5,0.00003898,0.99996102,Yes
12291,ce_e5,0.00582057,0.99417949,Yes
12292,ce_e5,0.00016635,0.99983358,Yes
12293,ce_e5,0.00441221,0.99558783,Yes
12294,ce_e5,0.00002283,0.99997723,Yes
12295,ce_e5,0.00002927,0.99997067,Yes
12296,ce_e5,0.00002141,0.99997854,Yes
12297,ce_e5,0.00001897,0.99998105,Yes
12298,ce_e5,0.99980754,0.00019251,No
12299,ce_e5,0.99998617,0.00001383,No
12300,ce_e5,0.00032559,0.99967444,Yes
12301,ce_e5,0.97429603,0.02570396,No
12302,ce_e5,0.00041554,0.99958450,Yes
12303,ce_e5,0.00015274,0.99984717,Yes
12304,ce_e5,0.00005458,0.99994540,Yes
12305,ce_e5,0.00007105,0.99992895,Yes
12306,ce_e5,0.00074370,0.99925631,Yes
12307,ce_e5,0.00095954,0.99904042,Yes
12308,ce_e5,0.00003814,0.99996185,Yes
12309,ce_e5,0.02104985,0.97895014,Yes
12310,ce_e5,0.00022844,0.99977154,Yes
12311,ce_e5,0.00017827,0.99982172,Yes
12312,ce_e5,0.00014393,0.99985600,Yes
12313,ce_e5,0.00035167,0.99964833,Yes
12314,ce_e5,0.00014546,0.99985456,Yes
12315,ce_e5,0.00015773,0.99984229,Yes
12316,ce_e5,0.00004081,0.99995923,Yes
12317,ce_e5,0.99994385,0.00005612,No
12318,ce_e5,0.00004599,0.99995399,Yes
12319,ce_e5,0.00016242,0.99983752,Yes
12320,ce_e5,0.02121067,0.97878933,Yes
12321,ce_e5,0.99973649,0.00026350,No
12322,ce_e5,0.00059209,0.99940789,Yes
12323,ce_e5,0.07049599,0.92950398,Yes
12324,ce_e5,0.00073922,0.99926072,Yes
12325,ce_e5,0.00043225,0.99956769,Yes
12326,ce_e5,0.00004431,0.99995565,Yes
12327,ce_e5,0.00182939,0.99817061,Yes
12328,ce_e5,0.00005702,0.99994302,Yes
12329,ce_e5,0.00004472,0.99995530,Yes
12330,ce_e5,0.00004266,0.99995732,Yes
12331,ce_e5,0.00179948,0.99820054,Yes
12332,ce_e5,0.80583084,0.19416916,No
12333,ce_e5,0.00011603,0.99988401,Yes
12334,ce_e5,0.00005351,0.99994648,Yes
12335,ce_e5,0.20701429,0.79298568,Yes
12336,ce_e5,0.00002393,0.99997604,Yes
12337,ce_e5,0.00004076,0.99995923,Yes
12338,ce_e5,0.00001927,0.99998069,Yes
12339,ce_e5,0.00022020,0.99977976,Yes
12340,ce_e5,0.00003462,0.99996543,Yes
12341,ce_e5,0.00006064,0.99993932,Yes
12342,ce_e5,0.00004494,0.99995506,Yes
12343,ce_e5,0.00001819,0.99998176,Yes
12344,ce_e5,0.98228097,0.01771900,No
12345,ce_e5,0.00003457,0.99996543,Yes
12346,ce_e5,0.00005379,0.99994624,Yes
12347,ce_e5,0.00022366,0.99977630,Yes
12348,ce_e5,0.00068956,0.99931049,Yes
12349,ce_e5,0.00109164,0.99890840,Yes
12350,ce_e5,0.00005304,0.99994695,Yes
12351,ce_e5,0.00016212,0.99983788,Yes
12352,ce_e5,0.99996948,0.00003047,No
12353,ce_e5,0.00019293,0.99980706,Yes
12354,ce_e5,0.00002874,0.99997127,Yes
12355,ce_e5,0.00006431,0.99993563,Yes
12356,ce_e5,0.00004032,0.99995971,Yes
12357,ce_e5,0.01940886,0.98059112,Yes
12358,ce_e5,0.00029374,0.99970621,Yes
12359,ce_e5,0.29458329,0.70541668,Yes
12360,ce_e5,0.00003784,0.99996221,Yes
12361,ce_e5,0.00003670,0.99996328,Yes
12362,ce_e5,0.00212692,0.99787307,Yes
12363,ce_e5,0.76990038,0.23009959,No
12364,ce_e5,0.00264474,0.99735522,Yes
12365,ce_e5,0.00004179,0.99995816,Yes
12366,ce_e5,0.00005898,0.99994099,Yes
12367,ce_e5,0.00227184,0.99772817,Yes
12368,ce_e5,0.99999368,0.00000635,No
12369,ce_e5,0.02785045,0.97214949,Yes
12370,ce_e5,0.75300723,0.24699280,No
12371,ce_e5,0.00008311,0.99991691,Yes
12372,ce_e5,0.00111329,0.99888676,Yes
12373,ce_e5,0.00061195,0.99938798,Yes
12374,ce_e5,0.00221626,0.99778372,Yes
12375,ce_e5,0.00361478,0.99638522,Yes
12376,ce_e5,0.99989808,0.00010194,No
12377,ce_e5,0.00004225,0.99995780,Yes
