id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
11193,Yes,0.99943835,0.00056165,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11665,Yes,0.99517810,0.00482189,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11263,No,0.08924216,0.91075784,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11648,Yes,0.99926263,0.00073731,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11811,Yes,0.99987209,0.00012787,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11233,Yes,0.99710816,0.00289186,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11796,Yes,0.99813592,0.00186402,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11682,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11805,Yes,0.99984479,0.00015518,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11483,Yes,0.98395824,0.01604179,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11361,Yes,0.76182038,0.23817962,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11839,Yes,0.99940312,0.00059690,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11237,Yes,0.99963510,0.00036485,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11628,Yes,0.99912506,0.00087498,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11958,Yes,0.99959153,0.00040845,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11583,Yes,0.99946433,0.00053565,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11273,Yes,0.99852198,0.00147805,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11202,Yes,0.99982989,0.00017004,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11014,Yes,0.99974459,0.00025540,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11428,Yes,0.99928445,0.00071553,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11240,Yes,0.99964368,0.00035632,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11085,Yes,0.99877197,0.00122802,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11533,No,0.00372570,0.99627435,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11173,Yes,0.99984145,0.00015858,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11290,No,0.00190732,0.99809271,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11486,Yes,0.99990547,0.00009455,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11330,Yes,0.99962223,0.00037769,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11684,No,0.05072656,0.94927347,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11319,Yes,0.99975687,0.00024312,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11455,Yes,0.99948680,0.00051322,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11250,Yes,0.99835122,0.00164881,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11847,Yes,0.99497139,0.00502857,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11280,Yes,0.99964786,0.00035210,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11456,Yes,0.99969757,0.00030242,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11902,Yes,0.99983561,0.00016440,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11762,Yes,0.99973613,0.00026384,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11548,Yes,0.99983430,0.00016563,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11181,Yes,0.99988878,0.00011120,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11558,Yes,0.99975318,0.00024680,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11629,Yes,0.99987781,0.00012221,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11424,Yes,0.99911410,0.00088590,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11844,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11011,Yes,0.99973851,0.00026148,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11200,Yes,0.99949241,0.00050758,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11426,Yes,0.95453435,0.04546567,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11535,Yes,0.99979132,0.00020869,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11032,Yes,0.86470705,0.13529289,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11580,Yes,0.99356383,0.00643614,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11405,No,0.00333763,0.99666238,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11278,No,0.00072032,0.99927968,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11445,Yes,0.99965096,0.00034901,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11772,Yes,0.99857259,0.00142741,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11373,Yes,0.99972028,0.00027976,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11723,Yes,0.99982846,0.00017150,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11401,Yes,0.99851125,0.00148876,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11079,Yes,0.99430346,0.00569653,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11538,Yes,0.99943346,0.00056649,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11576,Yes,0.99095976,0.00904030,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11549,Yes,0.99945265,0.00054731,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11711,Yes,0.99989045,0.00010956,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11042,Yes,0.99976069,0.00023931,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11886,Yes,0.99810058,0.00189943,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11633,Yes,0.99846542,0.00153465,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11859,Yes,0.98874074,0.01125928,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11140,Yes,0.99975938,0.00024058,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11386,Yes,0.98887736,0.01112264,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11457,Yes,0.99853945,0.00146057,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11933,Yes,0.99898380,0.00101615,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11814,Yes,0.99984407,0.00015588,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11141,Yes,0.99899858,0.00100148,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11625,Yes,0.99872679,0.00127326,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11321,No,0.00748244,0.99251759,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11709,Yes,0.99963892,0.00036108,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11458,Yes,0.94798177,0.05201826,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11874,Yes,0.89017415,0.10982577,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11327,No,0.23348695,0.76651299,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11127,Yes,0.99947578,0.00052424,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11133,Yes,0.99974352,0.00025653,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11818,Yes,0.99881423,0.00118577,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11398,No,0.00054368,0.99945635,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11916,Yes,0.99908364,0.00091637,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11994,Yes,0.99915349,0.00084651,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11416,Yes,0.99864429,0.00135574,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11596,Yes,0.99983466,0.00016534,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11259,Yes,0.78283840,0.21716163,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11314,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11410,Yes,0.80960006,0.19039989,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11163,No,0.02998436,0.97001565,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11305,Yes,0.92402208,0.07597788,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11287,Yes,0.99982601,0.00017403,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11645,No,0.00393234,0.99606764,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11636,Yes,0.99980575,0.00019431,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11354,No,0.00218855,0.99781150,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11069,Yes,0.99980944,0.00019058,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11679,Yes,0.99977833,0.00022164,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11834,Yes,0.99937868,0.00062129,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11936,Yes,0.99972409,0.00027594,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11680,Yes,0.99871898,0.00128110,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11720,Yes,0.90097600,0.09902407,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11238,No,0.09974346,0.90025651,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11266,Yes,0.98445177,0.01554825,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11091,Yes,0.99952853,0.00047151,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11836,Yes,0.99979597,0.00020407,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11863,Yes,0.99716836,0.00283160,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11055,Yes,0.99964654,0.00035347,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11658,Yes,0.99754202,0.00245796,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11944,Yes,0.99968112,0.00031888,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11407,Yes,0.99976879,0.00023122,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11381,Yes,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,Yes
11125,Yes,0.98773116,0.01226886,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11492,Yes,0.99985576,0.00014416,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11803,Yes,0.99184304,0.00815693,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11901,Yes,0.99821115,0.00178890,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11431,Yes,0.99917835,0.00082167,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11946,Yes,0.99979836,0.00020169,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11704,Yes,0.98411292,0.01588713,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11295,Yes,0.99893063,0.00106937,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11879,Yes,0.99937540,0.00062457,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11213,Yes,0.99989140,0.00010864,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11919,Yes,0.99984682,0.00015318,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11038,Yes,0.99984634,0.00015362,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11861,Yes,0.99919385,0.00080620,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11899,Yes,0.99917209,0.00082795,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11126,No,0.04335810,0.95664185,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11024,No,0.00489813,0.99510181,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11840,No,0.26298171,0.73701829,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11977,Yes,0.99862540,0.00137456,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
