id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
12895,Yes,0.97986357,0.02013641,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12896,Yes,0.60510730,0.39489272,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12897,Yes,0.85958174,0.14041827,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12898,Yes,0.89699491,0.10300511,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12899,Yes,0.97275262,0.02724740,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12900,Yes,0.92921749,0.07078249,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12901,Yes,0.97610110,0.02389888,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12902,Yes,0.58547602,0.41452396,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12903,Yes,0.82427409,0.17572592,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12904,Yes,0.96948800,0.03051203,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12905,No,0.28662597,0.71337402,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12906,Yes,0.57130362,0.42869639,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12907,Yes,0.96498037,0.03501964,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12908,Yes,0.94573614,0.05426384,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12909,Yes,0.98997184,0.01002816,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12910,No,0.06356831,0.93643166,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12911,No,0.31253356,0.68746642,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12912,No,0.14866948,0.85133051,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12913,Yes,0.68564377,0.31435623,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12914,Yes,0.96154807,0.03845195,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12915,Yes,0.96140006,0.03859995,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12916,Yes,0.96081253,0.03918747,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12917,Yes,0.71116375,0.28883626,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12918,Yes,0.93127561,0.06872441,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12919,Yes,0.95730300,0.04269700,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12920,Yes,0.95812433,0.04187567,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12921,Yes,0.95837931,0.04162070,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12922,Yes,0.97432925,0.02567076,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12923,Yes,0.97201653,0.02798348,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12924,No,0.16514229,0.83485773,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12925,Yes,0.96618165,0.03381832,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12926,No,0.38501065,0.61498936,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12927,Yes,0.64453935,0.35546063,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12928,Yes,0.91340590,0.08659411,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12929,Yes,0.62374098,0.37625904,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12930,Yes,0.96847922,0.03152079,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12931,No,0.06744206,0.93255794,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12932,Yes,0.89948794,0.10051207,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12933,Yes,0.86642132,0.13357868,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12934,Yes,0.97165397,0.02834600,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12935,Yes,0.98117055,0.01882947,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12936,Yes,0.87256436,0.12743561,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12937,Yes,0.96880957,0.03119044,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12938,Yes,0.66168734,0.33831268,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12939,Yes,0.97547079,0.02452920,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12940,Yes,0.93424278,0.06575722,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12941,Yes,0.99203899,0.00796101,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12942,Yes,0.98145802,0.01854197,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12943,Yes,0.92983364,0.07016637,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12944,Yes,0.67434670,0.32565331,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
